0.607 0.01890641 -0.03995000 1.01292185
0.608 0.01895145 -0.03991769 1.01288911
0.609 0.01899646 -0.03988534 1.01285635
0.610 0.01904142 -0.03985298 1.01282357
0.611 0.01908634 -0.03982059 1.01279077
0.612 0.01913123 -0.03978818 1.01275794
0.613 0.01917607 -0.03975574 1.01272509
0.614 0.01922087 -0.03972329 1.01269223
0.615 0.01926563 -0.03969081 1.01265934
0.616 0.01931034 -0.03965831 1.01262643
0.617 0.01935502 -0.03962579 1.01259349
0.618 0.01939965 -0.03959324 1.01256054
0.619 0.01944423 -0.03956068 1.01252757
0.620 0.01948877 -0.03952809 1.01249457
0.621 0.01953326 -0.03949548 1.01246156
0.622 0.01957771 -0.03946285 1.01242852
0.623 0.01962211 -0.03943020 1.01239546
0.624 0.01966647 -0.03939753 1.01236239
0.625 0.01971078 -0.03936484 1.01232929
0.626 0.01975504 -0.03933212 1.01229617
0.627 0.01979925 -0.03929939 1.01226304
0.628 0.01984341 -0.03926664 1.01222988
0.629 0.01988752 -0.03923386 1.01219671
0.630 0.01993158 -0.03920107 1.01216352
0.631 0.01997559 -0.03916825 1.01213030
0.632 0.02001955 -0.03913542 1.01209707
0.633 0.02006345 -0.03910257 1.01206382
0.634 0.02010731 -0.03906969 1.01203055
0.635 0.02015111 -0.03903680 1.01199727
0.636 0.02019485 -0.03900389 1.01196396
0.637 0.02023854 -0.03897096 1.01193064
0.638 0.02028218 -0.03893801 1.01189730
0.639 0.02032576 -0.03890504 1.01186394
0.640 0.02036929 -0.03887206 1.01183056
0.641 0.02041276 -0.03883905 1.01179716
0.642 0.02045617 -0.03880603 1.01176375
0.643 0.02049952 -0.03877299 1.01173032
0.644 0.02054282 -0.03873993 1.01169688
0.645 0.02058606 -0.03870686 1.01166342
0.646 0.02062923 -0.03867376 1.01162994
0.647 0.02067235 -0.03864065 1.01159644
0.648 0.02071541 -0.03860752 1.01156293
0.649 0.02075840 -0.03857438 1.01152940
0.650 0.02080134 -0.03854121 1.01149586
0.651 0.02084421 -0.03850803 1.01146229
0.652 0.02088702 -0.03847484 1.01142872
0.653 0.02092976 -0.03844163 1.01139513
0.654 0.02097245 -0.03840840 1.01136152
0.655 0.02101506 -0.03837515 1.01132790
0.656 0.02105761 -0.03834189 1.01129426
0.657 0.02110010 -0.03830861 1.01126061
0.658 0.02114252 -0.03827532 1.01122694
0.659 0.02118487 -0.03824201 1.01119326
0.660 0.02122716 -0.03820869 1.01115956
0.661 0.02126937 -0.03817535 1.01112585
0.662 0.02131152 -0.03814199 1.01109213
0.663 0.02135360 -0.03810863 1.01105839
0.664 0.02139561 -0.03807524 1.01102464
0.665 0.02143755 -0.03804184 1.01099087
0.666 0.02147942 -0.03800843 1.01095709
0.667 0.02152122 -0.03797500 1.01092330
0.668 0.02156294 -0.03794156 1.01088949
0.669 0.02160459 -0.03790811 1.01085567
0.670 0.02164617 -0.03787464 1.01082184
0.671 0.02168767 -0.03784115 1.01078799
0.672 0.02172910 -0.03780766 1.01075414
0.673 0.02177046 -0.03777415 1.01072027
0.674 0.02181174 -0.03774062 1.01068639
0.675 0.02185294 -0.03770709 1.01065249
0.676 0.02189407 -0.03767354 1.01061859
0.677 0.02193511 -0.03763998 1.01058467
0.678 0.02197608 -0.03760640 1.01055074
0.679 0.02201698 -0.03757282 1.01051680
0.680 0.02205779 -0.03753922 1.01048285
0.681 0.02209852 -0.03750561 1.01044888
0.682 0.02213917 -0.03747198 1.01041491
0.683 0.02217974 -0.03743835 1.01038093
0.684 0.02222023 -0.03740470 1.01034693
0.685 0.02226064 -0.03737104 1.01031293
0.686 0.02230097 -0.03733737 1.01027891
0.687 0.02234121 -0.03730369 1.01024488
0.688 0.02238136 -0.03727000 1.01021085
0.689 0.02242144 -0.03723630 1.01017680
0.690 0.02246142 -0.03720259 1.01014275
0.691 0.02250132 -0.03716887 1.01010868
0.692 0.02254114 -0.03713513 1.01007461
0.693 0.02258087 -0.03710139 1.01004053
0.694 0.02262051 -0.03706764 1.01000644
0.695 0.02266006 -0.03703387 1.00997234
0.696 0.02269952 -0.03700010 1.00993823
0.697 0.02273890 -0.03696632 1.00990411
0.698 0.02277818 -0.03693253 1.00986998
0.699 0.02281737 -0.03689873 1.00983585
0.700 0.02285648 -0.03686492 1.00980171
0.701 0.02289549 -0.03683110 1.00976756
0.702 0.02293440 -0.03679727 1.00973340
0.703 0.02297323 -0.03676344 1.00969924
0.704 0.02301196 -0.03672959 1.00966507
0.705 0.02305059 -0.03669574 1.00963089
0.706 0.02308914 -0.03666188 1.00959670
0.707 0.02312758 -0.03662801 1.00956251
0.708 0.02316593 -0.03659414 1.00952831
0.709 0.02320418 -0.03656025 1.00949410
0.710 0.02324234 -0.03652636 1.00945989
0.711 0.02328040 -0.03649246 1.00942567
0.712 0.02331835 -0.03645856 1.00939145
0.713 0.02335621 -0.03642465 1.00935722
0.714 0.02339397 -0.03639073 1.00932299
0.715 0.02343163 -0.03635681 1.00928875
0.716 0.02346919 -0.03632287 1.00925450
0.717 0.02350665 -0.03628894 1.00922025
0.718 0.02354400 -0.03625499 1.00918600
0.719 0.02358125 -0.03622105 1.00915174
0.720 0.02361840 -0.03618709 1.00911747
0.721 0.02365544 -0.03615313 1.00908320
0.722 0.02369238 -0.03611917 1.00904893
0.723 0.02372921 -0.03608520 1.00901465
0.724 0.02376594 -0.03605122 1.00898037
0.725 0.02380256 -0.03601724 1.00894608
0.726 0.02383907 -0.03598325 1.00891180
0.727 0.02387548 -0.03594927 1.00887750
0.728 0.02391177 -0.03591527 1.00884321
0.729 0.02394796 -0.03588127 1.00880891
0.730 0.02398404 -0.03584727 1.00877461
0.731 0.02402000 -0.03581327 1.00874031
0.732 0.02405586 -0.03577926 1.00870600
0.733 0.02409160 -0.03574524 1.00867169
0.734 0.02412723 -0.03571123 1.00863738
0.735 0.02416275 -0.03567721 1.00860307
0.736 0.02419816 -0.03564319 1.00856876
0.737 0.02423345 -0.03560916 1.00853444
0.738 0.02426862 -0.03557514 1.00850012
0.739 0.02430368 -0.03554111 1.00846581
0.740 0.02433862 -0.03550707 1.00843149
0.741 0.02437345 -0.03547304 1.00839717
0.742 0.02440816 -0.03543900 1.00836285
0.743 0.02444275 -0.03540497 1.00832852
0.744 0.02447722 -0.03537093 1.00829420
0.745 0.02451158 -0.03533689 1.00825988
0.746 0.02454581 -0.03530285 1.00822556
0.747 0.02457992 -0.03526880 1.00819124
0.748 0.02461391 -0.03523476 1.00815691
0.749 0.02464778 -0.03520071 1.00812259
0.750 0.02468152 -0.03516667 1.00808827
0.751 0.02471515 -0.03513262 1.00805395
0.752 0.02474864 -0.03509858 1.00801963
0.753 0.02478202 -0.03506453 1.00798531
0.754 0.02481527 -0.03503049 1.00795100
0.755 0.02484839 -0.03499644 1.00791668
0.756 0.02488139 -0.03496240 1.00788237
0.757 0.02491425 -0.03492836 1.00784806
0.758 0.02494700 -0.03489431 1.00781375
0.759 0.02497961 -0.03486027 1.00777944
0.760 0.02501209 -0.03482623 1.00774514
0.761 0.02504444 -0.03479219 1.00771084
0.762 0.02507667 -0.03475816 1.00767654
0.763 0.02510876 -0.03472412 1.00764224
0.764 0.02514072 -0.03469009 1.00760795
0.765 0.02517255 -0.03465606 1.00757366
0.766 0.02520424 -0.03462203 1.00753937
0.767 0.02523580 -0.03458800 1.00750509
0.768 0.02526723 -0.03455398 1.00747081
0.769 0.02529852 -0.03451995 1.00743654
0.770 0.02532967 -0.03448594 1.00740227
0.771 0.02536069 -0.03445192 1.00736800
0.772 0.02539157 -0.03441791 1.00733374
0.773 0.02542232 -0.03438390 1.00729948
0.774 0.02545292 -0.03434990 1.00726523
0.775 0.02548339 -0.03431590 1.00723098
0.776 0.02551371 -0.03428190 1.00719674
0.777 0.02554390 -0.03424791 1.00716250
0.778 0.02557394 -0.03421392 1.00712827
0.779 0.02560385 -0.03417994 1.00709405
0.780 0.02563361 -0.03414596 1.00705983
0.781 0.02566322 -0.03411199 1.00702562
0.782 0.02569270 -0.03407802 1.00699141
0.783 0.02572202 -0.03404406 1.00695721
0.784 0.02575121 -0.03401010 1.00692302
0.785 0.02578025 -0.03397615 1.00688883
0.786 0.02580914 -0.03394220 1.00685466
0.787 0.02583788 -0.03390826 1.00682048
0.788 0.02586648 -0.03387433 1.00678632
0.789 0.02589492 -0.03384040 1.00675216
0.790 0.02592322 -0.03380648 1.00671802
0.791 0.02595137 -0.03377257 1.00668387
0.792 0.02597936 -0.03373866 1.00664974
0.793 0.02600721 -0.03370476 1.00661562
0.794 0.02603490 -0.03367087 1.00658150
0.795 0.02606244 -0.03363699 1.00654740
0.796 0.02608983 -0.03360311 1.00651330
0.797 0.02611706 -0.03356924 1.00647921
0.798 0.02614414 -0.03353538 1.00644513
0.799 0.02617107 -0.03350153 1.00641106
0.800 0.02619783 -0.03346769 1.00637700
0.801 0.02622444 -0.03343385 1.00634295
0.802 0.02625089 -0.03340003 1.00630891
0.803 0.02627719 -0.03336621 1.00627488
0.804 0.02630332 -0.03333240 1.00624086
0.805 0.02632930 -0.03329860 1.00620685
0.806 0.02635511 -0.03326481 1.00617285
0.807 0.02638076 -0.03323103 1.00613886
0.808 0.02640625 -0.03319726 1.00610489
0.809 0.02643158 -0.03316350 1.00607092
0.810 0.02645675 -0.03312975 1.00603697
0.811 0.02648175 -0.03309601 1.00600303
0.812 0.02650658 -0.03306229 1.00596910
0.813 0.02653126 -0.03302857 1.00593518
0.814 0.02655576 -0.03299486 1.00590127
0.815 0.02658010 -0.03296117 1.00586738
0.816 0.02660427 -0.03292748 1.00583350
0.817 0.02662827 -0.03289381 1.00579963
0.818 0.02665210 -0.03286015 1.00576578
0.819 0.02667577 -0.03282650 1.00573194
0.820 0.02669926 -0.03279287 1.00569811
0.821 0.02672258 -0.03275925 1.00566429
0.822 0.02674573 -0.03272563 1.00563049
0.823 0.02676871 -0.03269204 1.00559671
0.824 0.02679151 -0.03265845 1.00556293
0.825 0.02681414 -0.03262488 1.00552917
0.826 0.02683659 -0.03259132 1.00549543
0.827 0.02685887 -0.03255777 1.00546170
0.828 0.02688097 -0.03252424 1.00542799
0.829 0.02690290 -0.03249072 1.00539429
0.830 0.02692465 -0.03245722 1.00536060
0.831 0.02694621 -0.03242373 1.00532693
0.832 0.02696760 -0.03239026 1.00529328
0.833 0.02698881 -0.03235680 1.00525965
0.834 0.02700984 -0.03232335 1.00522602
0.835 0.02703069 -0.03228992 1.00519242
0.836 0.02705135 -0.03225650 1.00515883
0.837 0.02707183 -0.03222310 1.00512526
0.838 0.02709213 -0.03218972 1.00509170
0.839 0.02711224 -0.03215635 1.00505817
0.840 0.02713217 -0.03212300 1.00502465
0.841 0.02715191 -0.03208966 1.00499114
0.842 0.02717146 -0.03205634 1.00495766
0.843 0.02719083 -0.03202304 1.00492419
0.844 0.02721001 -0.03198975 1.00489074
0.845 0.02722899 -0.03195648 1.00485731
0.846 0.02724779 -0.03192323 1.00482389
0.847 0.02726640 -0.03188999 1.00479050
0.848 0.02728482 -0.03185677 1.00475712
0.849 0.02730304 -0.03182357 1.00472376
0.850 0.02732107 -0.03179039 1.00469042
0.851 0.02733891 -0.03175723 1.00465711
0.852 0.02735655 -0.03172408 1.00462381
0.853 0.02737399 -0.03169096 1.00459053
0.854 0.02739124 -0.03165785 1.00455727
0.855 0.02740829 -0.03162476 1.00452403
0.856 0.02742515 -0.03159169 1.00449081
0.857 0.02744180 -0.03155864 1.00445761
0.858 0.02745826 -0.03152560 1.00442443
0.859 0.02747452 -0.03149259 1.00439127
0.860 0.02749057 -0.03145960 1.00435813
0.861 0.02750642 -0.03142663 1.00432502
0.862 0.02752207 -0.03139367 1.00429193
0.863 0.02753752 -0.03136074 1.00425885
0.864 0.02755276 -0.03132783 1.00422580
0.865 0.02756779 -0.03129494 1.00419277
0.866 0.02758262 -0.03126207 1.00415977
0.867 0.02759725 -0.03122923 1.00412678
0.868 0.02761166 -0.03119640 1.00409382
0.869 0.02762587 -0.03116360 1.00406089
0.870 0.02763986 -0.03113081 1.00402797
0.871 0.02765365 -0.03109805 1.00399508
0.872 0.02766723 -0.03106531 1.00396221
0.873 0.02768059 -0.03103260 1.00392937
0.874 0.02769374 -0.03099991 1.00389654
0.875 0.02770667 -0.03096724 1.00386375
0.876 0.02771940 -0.03093459 1.00383097
0.877 0.02773190 -0.03090197 1.00379823
0.878 0.02774419 -0.03086936 1.00376550
0.879 0.02775626 -0.03083679 1.00373280
0.880 0.02776811 -0.03080424 1.00370013
0.881 0.02777975 -0.03077171 1.00366748
0.882 0.02779116 -0.03073920 1.00363486
0.883 0.02780236 -0.03070672 1.00360226
0.884 0.02781333 -0.03067427 1.00356969
0.885 0.02782408 -0.03064184 1.00353715
0.886 0.02783460 -0.03060943 1.00350463
0.887 0.02784490 -0.03057705 1.00347213
0.888 0.02785498 -0.03054470 1.00343967
0.889 0.02786482 -0.03051237 1.00340723
0.890 0.02787445 -0.03048007 1.00337482
0.891 0.02788384 -0.03044779 1.00334243
0.892 0.02789300 -0.03041554 1.00331007
0.893 0.02790193 -0.03038332 1.00327774
0.894 0.02791063 -0.03035112 1.00324544
0.895 0.02791910 -0.03031895 1.00321317
0.896 0.02792734 -0.03028681 1.00318092
0.897 0.02793534 -0.03025469 1.00314871
0.898 0.02794311 -0.03022261 1.00311652
0.899 0.02795064 -0.03019055 1.00308436
0.900 0.02795793 -0.03015852 1.00305223
0.901 0.02796499 -0.03012651 1.00302013
0.902 0.02797180 -0.03009454 1.00298806
0.903 0.02797838 -0.03006259 1.00295602
0.904 0.02798471 -0.03003067 1.00292401
0.905 0.02799081 -0.02999879 1.00289203
0.906 0.02799666 -0.02996693 1.00286008
0.907 0.02800226 -0.02993510 1.00282816
0.908 0.02800762 -0.02990330 1.00279627
0.909 0.02801273 -0.02987153 1.00276441
0.910 0.02801760 -0.02983979 1.00273258
0.911 0.02802221 -0.02980808 1.00270079
0.912 0.02802658 -0.02977640 1.00266902
0.913 0.02803069 -0.02974475 1.00263729
0.914 0.02803456 -0.02971314 1.00260559
0.915 0.02803817 -0.02968155 1.00257392
0.916 0.02804152 -0.02965000 1.00254229
0.917 0.02804462 -0.02961847 1.00251069
0.918 0.02804747 -0.02958698 1.00247912
0.919 0.02805005 -0.02955553 1.00244758
0.920 0.02805238 -0.02952410 1.00241608
0.921 0.02805444 -0.02949271 1.00238461
0.922 0.02805625 -0.02946135 1.00235318
0.923 0.02805779 -0.02943002 1.00232178
0.924 0.02805907 -0.02939872 1.00229041
0.925 0.02806008 -0.02936746 1.00225908
0.926 0.02806083 -0.02933624 1.00222778
0.927 0.02806131 -0.02930504 1.00219652
0.928 0.02806152 -0.02927388 1.00216529
0.929 0.02806145 -0.02924276 1.00213410
0.930 0.02806112 -0.02921167 1.00210294
0.931 0.02806052 -0.02918061 1.00207182
0.932 0.02805964 -0.02914959 1.00204074
0.933 0.02805848 -0.02911861 1.00200969
0.934 0.02805705 -0.02908766 1.00197868
0.935 0.02805533 -0.02905675 1.00194771
0.936 0.02805334 -0.02902587 1.00191677
0.937 0.02805107 -0.02899503 1.00188587
0.938 0.02804851 -0.02896422 1.00185501
0.939 0.02804567 -0.02893345 1.00182418
0.940 0.02804254 -0.02890272 1.00179339
0.941 0.02803912 -0.02887203 1.00176264
0.942 0.02803542 -0.02884137 1.00173193
0.943 0.02803142 -0.02881075 1.00170126
0.944 0.02802713 -0.02878017 1.00167063
0.945 0.02802255 -0.02874963 1.00164003
0.946 0.02801767 -0.02871912 1.00160948
0.947 0.02801249 -0.02868865 1.00157896
0.948 0.02800701 -0.02865823 1.00154849
0.949 0.02800124 -0.02862784 1.00151805
0.950 0.02799515 -0.02859749 1.00148766
0.951 0.02798877 -0.02856718 1.00145730
0.952 0.02798207 -0.02853691 1.00142699
0.953 0.02797507 -0.02850668 1.00139672
0.954 0.02796776 -0.02847649 1.00136649
0.955 0.02796013 -0.02844634 1.00133630
0.956 0.02795219 -0.02841623 1.00130615
0.957 0.02794393 -0.02838616 1.00127604
0.958 0.02793535 -0.02835614 1.00124598
0.959 0.02792645 -0.02832615 1.00121596
0.960 0.02791723 -0.02829621 1.00118598
0.961 0.02790767 -0.02826631 1.00115604
0.962 0.02789779 -0.02823645 1.00112615
0.963 0.02788758 -0.02820664 1.00109630
0.964 0.02787704 -0.02817686 1.00106650
0.965 0.02786615 -0.02814713 1.00103674
0.966 0.02785493 -0.02811745 1.00100702
0.967 0.02784337 -0.02808781 1.00097735
0.968 0.02783146 -0.02805821 1.00094772
0.969 0.02781920 -0.02802865 1.00091814
0.970 0.02780659 -0.02799914 1.00088860
0.971 0.02779362 -0.02796968 1.00085911
0.972 0.02778030 -0.02794026 1.00082967
0.973 0.02776661 -0.02791088 1.00080027
0.974 0.02775256 -0.02788156 1.00077092
0.975 0.02773814 -0.02785227 1.00074161
0.976 0.02772335 -0.02782304 1.00071236
0.977 0.02770817 -0.02779385 1.00068315
0.978 0.02769262 -0.02776470 1.00065398
0.979 0.02767668 -0.02773561 1.00062487
0.980 0.02766035 -0.02770656 1.00059580
0.981 0.02764362 -0.02767756 1.00056679
0.982 0.02762648 -0.02764861 1.00053782
0.983 0.02760894 -0.02761970 1.00050890
0.984 0.02759099 -0.02759085 1.00048003
0.985 0.02757261 -0.02756204 1.00045121
0.986 0.02755380 -0.02753328 1.00042244
0.987 0.02753456 -0.02750458 1.00039372
0.988 0.02751487 -0.02747592 1.00036505
0.989 0.02749473 -0.02744732 1.00033644
0.990 0.02747412 -0.02741876 1.00030787
0.991 0.02745304 -0.02739026 1.00027936
0.992 0.02743147 -0.02736180 1.00025090
0.993 0.02740939 -0.02733340 1.00022249
0.994 0.02738679 -0.02730506 1.00019414
0.995 0.02736366 -0.02727676 1.00016584
0.996 0.02733996 -0.02724852 1.00013760
0.997 0.02731566 -0.02722033 1.00010940
0.998 0.02729074 -0.02719220 1.00008127
0.999 0.02726512 -0.02716412 1.00005319
1.000 0.02726607 -0.02716403 1.00005309
